seq,t_sec,stamp_sec,stamp_nsec,drone_idx,drone_ns,mode,latched_surveillance,last_done_target_id,num_targets,primary_track_idx,primary_track_id,primary_class_id,drone_x,drone_y,drone_z,drone_yaw,target_x,target_y,target_z,target_logdetP,qstar_valid,qstar_x,qstar_y,qstar_z,dopt_gain,dist,cost,sep_penalty,ring_z,r_xy,z_err,at_circle,term,cond_logdet,cond_dj,cond_stale,dJ_cur,post_logdetP,has_gt,gt_age_s,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm
84,539.144,539,144000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.772,-6.166,10.046,0.034,30.814,-2.650,0.000,-6.456,1,30.064,-3.949,10.000,1.948,10.694,-0.009,0.000,10.000,3.667,0.046,0,1,1,1,0,1.955,-8.411,1,0.008,31.744,-3.265,-1.590,-0.929,0.615,1.590,1.941
85,539.144,539,144000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.600,2.790,10.015,0.050,27.959,4.475,0.000,-6.457,1,29.258,3.725,10.000,1.979,10.494,-0.080,0.000,10.000,3.133,0.015,0,1,1,1,0,1.981,-8.438,1,0.008,31.723,4.727,-1.567,-3.764,-0.252,1.567,4.085
86,539.144,539,144000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.172,10.237,10.041,0.063,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
87,539.372,539,372000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.773,-6.169,10.040,0.034,30.815,-2.645,0.000,-6.470,1,30.065,-3.944,10.000,1.942,10.691,-0.004,0.000,10.000,3.675,0.040,0,1,1,1,0,1.948,-8.418,1,0.020,31.744,-3.265,-1.568,-0.928,0.620,1.568,1.924
88,539.372,539,372000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.587,2.790,10.016,0.050,27.936,4.476,0.000,-6.471,1,29.236,3.726,10.000,1.972,10.497,-0.073,0.000,10.000,3.141,0.016,0,1,1,1,0,1.975,-8.445,1,0.020,31.723,4.727,-1.543,-3.786,-0.251,1.543,4.097
89,539.372,539,372000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.202,10.243,10.035,0.063,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
90,539.600,539,600000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.761,-6.172,10.037,0.034,30.812,-2.644,0.000,-6.454,1,30.062,-3.943,10.000,1.950,10.691,-0.012,0.000,10.000,3.681,0.037,0,1,1,1,0,1.955,-8.409,1,0.032,31.744,-3.265,-1.550,-0.932,0.621,1.550,1.912
91,539.600,539,600000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.572,2.784,10.013,0.050,27.934,4.464,0.000,-6.453,1,29.233,3.714,10.000,1.981,10.491,-0.083,0.000,10.000,3.128,0.013,0,1,1,1,0,1.983,-8.436,1,0.032,31.723,4.727,-1.524,-3.789,-0.264,1.524,4.093
92,539.600,539,600000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.233,10.254,10.032,0.063,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
93,540.000,540,0,0,/drone1,TRACKING,0,-1,2,1,1,4,29.740,-6.176,10.039,0.034,30.792,-2.640,0.000,-6.463,1,30.042,-3.939,10.000,1.945,10.695,-0.006,0.000,10.000,3.689,0.039,0,1,1,1,0,1.951,-8.413,1,0.000,31.744,-3.264,-1.526,-0.952,0.624,1.526,1.904
94,540.000,540,0,1,/drone2,TRACKING,0,-1,2,0,0,3,30.549,2.782,10.011,0.050,27.946,4.473,0.000,-6.454,1,29.245,3.723,10.000,1.982,10.481,-0.086,0.000,10.000,3.104,0.011,0,1,1,1,0,1.984,-8.438,1,0.000,31.724,4.728,-1.499,-3.778,-0.255,1.499,4.072
95,540.000,540,0,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.289,10.258,10.030,0.062,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
96,540.280,540,280000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.736,-6.178,10.035,0.034,30.773,-2.620,0.000,-6.451,1,30.023,-3.919,10.000,1.950,10.698,-0.011,0.000,10.000,3.705,0.035,0,1,1,1,0,1.955,-8.406,1,0.028,31.744,-3.265,-1.520,-0.971,0.644,1.520,1.915
97,540.280,540,280000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.535,2.787,10.014,0.050,27.880,4.456,0.000,-6.450,1,29.179,3.706,10.000,1.982,10.494,-0.083,0.000,10.000,3.137,0.014,0,1,1,1,0,1.984,-8.435,1,0.028,31.724,4.728,-1.493,-3.844,-0.271,1.493,4.133
98,540.280,540,280000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.331,10.258,10.029,0.062,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
99,540.664,540,664000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.723,-6.173,10.034,0.034,30.744,-2.621,0.000,-6.450,1,29.994,-3.920,10.000,1.951,10.693,-0.013,0.000,10.000,3.695,0.034,0,1,1,1,0,1.956,-8.406,1,0.016,31.745,-3.265,-1.522,-1.001,0.644,1.522,1.932
100,540.664,540,664000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.518,2.798,10.013,0.050,27.824,4.456,0.000,-6.460,1,29.123,3.706,10.000,1.976,10.501,-0.076,0.000,10.000,3.163,0.013,0,1,1,1,0,1.978,-8.439,1,0.016,31.725,4.727,-1.498,-3.900,-0.272,1.498,4.187
101,540.664,540,664000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.402,10.249,10.041,0.062,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
102,541.080,541,80000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.709,-6.172,10.030,0.034,30.735,-2.654,0.000,-6.197,1,29.985,-3.953,10.000,2.074,10.678,-0.138,0.000,10.000,3.664,0.030,0,1,1,1,0,2.078,-8.276,1,0.036,31.745,-3.266,-1.537,-1.010,0.611,1.537,1.939
103,541.080,541,80000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.507,2.811,10.008,0.050,27.834,4.486,0.000,-6.216,1,29.133,3.736,10.000,2.095,10.494,-0.197,0.000,10.000,3.155,0.008,0,1,1,1,0,2.096,-8.312,1,0.000,31.725,4.727,-1.520,-3.891,-0.241,1.520,4.185
104,541.080,541,80000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.468,10.248,10.053,0.061,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
105,541.492,541,492000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.688,-6.172,10.022,0.034,30.713,-2.625,0.000,-6.366,1,29.963,-3.924,10.000,1.994,10.680,-0.058,0.000,10.000,3.692,0.022,0,1,1,1,0,1.997,-8.363,1,0.016,31.745,-3.267,-1.568,-1.032,0.642,1.568,1.984
106,541.492,541,492000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.497,2.812,10.006,0.050,27.816,4.432,0.000,-6.320,1,29.115,3.682,10.000,2.047,10.485,-0.150,0.000,10.000,3.132,0.006,0,1,1,1,0,2.048,-8.368,1,0.016,31.725,4.726,-1.554,-3.909,-0.294,1.554,4.217
107,541.492,541,492000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.539,10.240,10.057,0.061,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
108,541.900,541,900000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.685,-6.173,10.016,0.034,30.695,-2.628,0.000,-6.444,1,29.945,-3.927,10.000,1.958,10.673,-0.023,0.000,10.000,3.686,0.016,0,1,1,1,0,1.960,-8.404,1,0.028,31.745,-3.268,-1.606,-1.050,0.640,1.606,2.023
109,541.900,541,900000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.493,2.810,10.011,0.050,27.830,4.354,0.000,-6.433,1,29.129,3.604,10.000,1.995,10.474,-0.100,0.000,10.000,3.078,0.011,0,1,1,1,0,1.996,-8.429,1,0.028,31.725,4.725,-1.599,-3.895,-0.371,1.599,4.226
110,541.900,541,900000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.607,10.233,10.058,0.061,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
111,542.300,542,300000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.682,-6.168,10.019,0.034,30.683,-2.657,0.000,-6.404,1,29.933,-3.956,10.000,1.977,10.664,-0.045,0.000,10.000,3.651,0.019,0,1,1,1,0,1.980,-8.385,1,0.032,31.744,-3.269,-1.651,-1.061,0.612,1.651,2.056
112,542.300,542,300000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.481,2.799,10.015,0.050,27.841,4.311,0.000,-6.440,1,29.140,3.561,10.000,1.992,10.467,-0.098,0.000,10.000,3.042,0.015,0,1,1,1,0,1.994,-8.434,1,0.032,31.723,4.723,-1.651,-3.882,-0.412,1.651,4.239
113,542.300,542,300000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.678,10.227,10.058,0.062,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
114,542.588,542,588000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.687,-6.169,10.013,0.034,30.668,-2.670,0.000,-6.435,1,29.918,-3.969,10.000,1.965,10.652,-0.034,0.000,10.000,3.634,0.013,0,1,1,1,0,1.967,-8.402,1,0.032,31.743,-3.270,-1.687,-1.075,0.600,1.687,2.088
115,542.588,542,588000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.478,2.802,10.019,0.050,27.869,4.277,0.000,-6.443,1,29.168,3.527,10.000,1.992,10.457,-0.100,0.000,10.000,2.997,0.019,0,1,1,1,0,1.995,-8.437,1,0.032,31.722,4.723,-1.693,-3.853,-0.446,1.693,4.232
116,542.588,542,588000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.725,10.228,10.052,0.063,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
117,542.972,542,972000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.683,-6.163,10.015,0.034,30.658,-2.690,0.000,-6.449,1,29.908,-3.989,10.000,1.959,10.644,-0.030,0.000,10.000,3.607,0.015,0,1,1,1,0,1.961,-8.411,1,0.020,31.741,-3.271,-1.738,-1.082,0.581,1.738,2.128
118,542.972,542,972000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.453,2.802,10.024,0.050,27.927,4.254,0.000,-6.450,1,29.226,3.504,10.000,1.991,10.439,-0.103,0.000,10.000,2.914,0.024,0,1,1,1,0,1.995,-8.445,1,0.020,31.720,4.721,-1.751,-3.793,-0.467,1.751,4.203
119,542.972,542,972000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.779,10.232,10.031,0.064,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
120,543.240,543,240000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.676,-6.163,10.020,0.034,30.650,-2.689,0.000,-6.455,1,29.900,-3.988,10.000,1.956,10.650,-0.026,0.000,10.000,3.608,0.020,0,1,1,1,0,1.958,-8.413,1,0.036,31.739,-3.272,-1.770,-1.090,0.583,1.770,2.159
121,543.240,543,240000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.434,2.798,10.026,0.050,27.955,4.259,0.000,-6.455,1,29.254,3.509,10.000,1.990,10.430,-0.104,0.000,10.000,2.878,0.026,0,1,1,1,0,1.994,-8.449,1,0.036,31.718,4.721,-1.788,-3.763,-0.462,1.788,4.192
122,543.240,543,240000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.800,10.234,10.018,0.065,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
123,543.472,543,472000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.673,-6.159,10.023,0.034,30.649,-2.689,0.000,-6.450,1,29.899,-3.988,10.000,1.957,10.651,-0.027,0.000,10.000,3.604,0.023,0,1,1,1,0,1.961,-8.411,1,0.016,31.737,-3.273,-1.801,-1.088,0.584,1.801,2.184
124,543.472,543,472000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.430,2.797,10.031,0.050,27.961,4.270,0.000,-6.458,1,29.260,3.520,10.000,1.988,10.435,-0.101,0.000,10.000,2.875,0.031,0,1,1,1,0,1.993,-8.450,1,0.016,31.716,4.720,-1.823,-3.755,-0.450,1.823,4.199
125,543.472,543,472000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.840,10.235,10.014,0.065,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
126,543.708,543,708000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.666,-6.161,10.026,0.034,30.646,-2.685,0.000,-6.462,1,29.896,-3.984,10.000,1.951,10.656,-0.020,0.000,10.000,3.611,0.026,0,1,1,1,0,1.955,-8.417,1,0.000,31.736,-3.273,-1.830,-1.090,0.588,1.830,2.210
127,543.708,543,708000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.417,2.796,10.033,0.050,27.989,4.278,0.000,-6.451,1,29.288,3.528,10.000,1.992,10.429,-0.106,0.000,10.000,2.845,0.033,0,1,1,1,0,1.997,-8.448,1,0.000,31.714,4.719,-1.856,-3.725,-0.441,1.856,4.185
128,543.708,543,708000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.863,10.238,10.019,0.065,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
129,543.964,543,964000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.664,-6.163,10.032,0.034,30.645,-2.699,0.000,-6.202,1,29.895,-3.998,10.000,2.074,10.659,-0.143,0.000,10.000,3.601,0.032,0,1,1,1,0,2.079,-8.281,1,0.004,31.733,-3.273,-1.857,-1.089,0.575,1.857,2.228
130,543.964,543,964000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.414,2.790,10.025,0.050,27.992,4.345,0.000,-6.293,1,29.291,3.595,10.000,2.068,10.430,-0.182,0.000,10.000,2.879,0.025,0,1,1,1,0,2.072,-8.364,1,0.004,31.711,4.719,-1.886,-3.719,-0.374,1.886,4.187
131,543.964,543,964000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.897,10.240,10.022,0.066,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
132,544.180,544,180000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.660,-6.166,10.034,0.034,30.628,-2.696,0.000,-6.379,1,29.878,-3.995,10.000,1.991,10.661,-0.058,0.000,10.000,3.603,0.034,0,1,1,1,0,1.996,-8.375,1,0.004,31.732,-3.274,-1.878,-1.104,0.577,1.878,2.254
133,544.180,544,180000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.408,2.787,10.021,0.050,28.033,4.310,0.000,-6.409,1,29.332,3.560,10.000,2.016,10.411,-0.134,0.000,10.000,2.822,0.021,0,1,1,1,0,2.019,-8.428,1,0.004,31.709,4.719,-1.909,-3.676,-0.408,1.909,4.162
134,544.180,544,180000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.925,10.244,10.023,0.066,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
135,544.404,544,404000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.659,-6.170,10.031,0.034,30.617,-2.705,0.000,-6.424,1,29.867,-4.004,10.000,1.970,10.656,-0.039,0.000,10.000,3.596,0.031,0,1,1,1,0,1.975,-8.398,1,0.012,31.730,-3.274,-1.897,-1.112,0.569,1.897,2.272
136,544.404,544,404000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.403,2.789,10.015,0.050,28.073,4.302,0.000,-6.431,1,29.372,3.552,10.000,2.008,10.393,-0.130,0.000,10.000,2.778,0.015,0,1,1,1,0,2.010,-8.441,1,0.012,31.707,4.718,-1.930,-3.634,-0.417,1.930,4.136
137,544.404,544,404000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.940,10.247,10.025,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
138,544.668,544,668000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.665,-6.174,10.030,0.034,30.607,-2.712,0.000,-6.448,1,29.857,-4.011,10.000,1.959,10.652,-0.029,0.000,10.000,3.588,0.030,0,1,1,1,0,1.963,-8.411,1,0.024,31.727,-3.274,-1.916,-1.120,0.561,1.916,2.289
139,544.668,544,668000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.406,2.794,10.006,0.050,28.077,4.304,0.000,-6.448,1,29.376,3.554,10.000,2.001,10.384,-0.124,0.000,10.000,2.776,0.006,0,1,1,1,0,2.002,-8.450,1,0.024,31.704,4.718,-1.949,-3.627,-0.415,1.949,4.139
140,544.668,544,668000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.960,10.246,10.019,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
141,544.892,544,892000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.663,-6.175,10.027,0.034,30.608,-2.718,0.000,-6.453,1,29.858,-4.017,10.000,1.957,10.648,-0.027,0.000,10.000,3.584,0.027,0,1,1,1,0,1.961,-8.414,1,0.032,31.726,-3.274,-1.929,-1.118,0.556,1.929,2.298
142,544.892,544,892000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.400,2.799,10.006,0.050,28.077,4.312,0.000,-6.464,1,29.376,3.562,10.000,1.993,10.383,-0.117,0.000,10.000,2.772,0.006,0,1,1,1,0,1.994,-8.459,1,0.032,31.702,4.718,-1.962,-3.625,-0.406,1.962,4.142
143,544.892,544,892000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.976,10.245,10.017,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
144,545.296,545,296000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.659,-6.178,10.026,0.034,30.603,-2.719,0.000,-6.463,1,29.853,-4.018,10.000,1.952,10.648,-0.022,0.000,10.000,3.586,0.026,0,1,1,1,0,1.956,-8.419,1,0.004,31.722,-3.273,-1.947,-1.118,0.554,1.947,2.313
145,545.296,545,296000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.393,2.802,10.005,0.050,28.072,4.309,0.000,-6.464,1,29.371,3.559,10.000,1.994,10.381,-0.117,0.000,10.000,2.767,0.005,0,1,1,1,0,1.995,-8.458,1,0.040,31.697,4.719,-1.977,-3.625,-0.410,1.977,4.149
146,545.296,545,296000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,29.011,10.241,10.016,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
147,545.548,545,548000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.652,-6.179,10.026,0.034,30.592,-2.721,0.000,-6.465,1,29.842,-4.021,10.000,1.951,10.647,-0.022,0.000,10.000,3.583,0.026,0,1,1,1,0,1.955,-8.420,1,0.004,31.720,-3.272,-1.952,-1.128,0.551,1.952,2.321
148,545.548,545,548000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.388,2.804,10.009,0.050,28.059,4.305,0.000,-6.465,1,29.358,3.555,10.000,1.992,10.385,-0.115,0.000,10.000,2.770,0.009,0,1,1,1,0,1.994,-8.459,1,0.004,31.694,4.719,-1.981,-3.635,-0.414,1.981,4.160
149,545.548,545,548000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,29.028,10.239,10.016,0.068,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
150,545.868,545,868000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.649,-6.175,10.021,0.034,30.582,-2.729,0.000,-6.454,1,29.832,-4.028,10.000,1.958,10.638,-0.031,0.000,10.000,3.570,0.021,0,1,1,1,0,1.961,-8.415,1,0.036,31.717,-3.272,-1.953,-1.135,0.543,1.953,2.323
151,545.868,545,868000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.386,2.806,10.015,0.050,28.055,4.325,0.000,-6.449,1,29.355,3.575,10.000,1.999,10.394,-0.120,0.000,10.000,2.782,0.015,0,1,1,1,0,2.001,-8.450,1,0.000,31.691,4.720,-1.977,-3.636,-0.395,1.977,4.157
152,545.868,545,868000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,29.073,10.236,10.014,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
153,546.224,546,224000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.640,-6.171,10.014,0.034,30.578,-2.724,0.000,-6.448,1,29.828,-4.023,10.000,1.961,10.632,-0.035,0.000,10.000,3.572,0.014,0,1,1,1,0,1.963,-8.412,1,0.032,31.714,-3.270,-1.947,-1.137,0.546,1.947,2.320
154,546.224,546,224000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.374,2.802,10.015,0.050,28.093,4.373,0.000,-6.447,1,29.392,3.623,10.000,2.000,10.391,-0.122,0.000,10.000,2.769,0.015,0,1,1,1,0,2.002,-8.449,1,0.032,31.688,4.721,-1.967,-3.595,-0.348,1.967,4.113
155,546.224,546,224000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,29.107,10.235,10.016,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
156,546.612,546,612000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.626,-6.167,10.005,0.034,30.585,-2.728,0.000,-6.334,1,29.835,-4.027,10.000,2.016,10.623,-0.092,0.000,10.000,3.570,0.005,0,1,1,1,0,2.017,-8.351,1,0.024,31.712,-3.269,-1.933,-1.127,0.541,1.933,2.302
157,546.612,546,612000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.363,2.799,10.010,0.050,28.141,4.389,0.000,-6.453,1,29.440,3.639,10.000,2.000,10.377,-0.124,0.000,10.000,2.732,0.010,0,1,1,1,0,2.001,-8.454,1,0.024,31.685,4.722,-1.945,-3.544,-0.333,1.945,4.056
158,546.612,546,612000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,29.133,10.247,10.017,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
159,547.000,547,0,0,/drone1,TRACKING,0,-1,2,1,1,4,29.615,-6.162,10.001,0.034,30.575,-2.723,0.000,-6.436,1,29.825,-4.022,10.000,1.970,10.619,-0.046,0.000,10.000,3.571,0.001,0,1,1,1,0,1.970,-8.406,1,0.016,31.709,-3.267,-1.912,-1.134,0.545,1.912,2.289
160,547.000,547,0,1,/drone2,TRACKING,0,-1,2,0,0,3,30.349,2.800,10.015,0.050,28.151,4.385,0.000,-6.463,1,29.450,3.635,10.000,1.995,10.376,-0.120,0.000,10.000,2.710,0.015,0,1,1,1,0,1.998,-8.460,1,0.016,31.682,4.724,-1.915,-3.531,-0.339,1.915,4.032
161,547.000,547,0,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,29.140,10.257,10.021,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
162,547.404,547,404000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.607,-6.159,10.003,0.034,30.555,-2.729,0.000,-6.460,1,29.805,-4.028,10.000,1.958,10.617,-0.035,0.000,10.000,3.559,0.003,0,1,1,1,0,1.959,-8.419,1,0.024,31.707,-3.266,-1.886,-1.152,0.537,1.886,2.274
163,547.404,547,404000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.327,2.817,10.024,0.050,28.112,4.376,0.000,-6.463,1,29.411,3.626,10.000,1.994,10.384,-0.117,0.000,10.000,2.709,0.024,0,1,1,1,0,1.997,-8.460,1,0.024,31.680,4.725,-1.879,-3.568,-0.349,1.879,4.047
164,547.404,547,404000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,29.132,10.266,10.023,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
165,547.812,547,812000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.603,-6.162,10.009,0.034,30.538,-2.715,0.000,-6.460,1,29.788,-4.014,10.000,1.957,10.627,-0.031,0.000,10.000,3.572,0.009,0,1,1,1,0,1.958,-8.418,1,0.036,31.705,-3.264,-1.855,-1.168,0.549,1.855,2.259
166,547.812,547,812000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.314,2.819,10.034,0.050,28.074,4.378,0.000,-6.461,1,29.373,3.628,10.000,1.992,10.398,-0.113,0.000,10.000,2.728,0.034,0,1,1,1,0,1.998,-8.458,1,0.036,31.678,4.727,-1.839,-3.604,-0.349,1.839,4.061
