stamp,ns,odom_topic,frame_id,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
16.400000,drone1,ekf/odom,/drone1/odom,0.895114,-0.605484,1.240604,-0.001432,0.002534,0.000034,0.999996,-0.154252,-0.008458,0.171701,0.000000,0.000000,0.000000
16.452000,drone1,ekf/odom,/drone1/odom,0.888369,-0.607030,1.250104,-0.001385,0.002623,0.000033,0.999996,-0.159216,-0.034171,0.184771,0.000000,0.000000,0.000000
16.452000,drone1,ekf/odom,/drone1/odom,0.889908,-0.606799,1.249996,-0.001385,0.002623,0.000033,0.999996,-0.157082,-0.033851,0.184627,0.000000,0.000000,0.000000
16.452000,drone1,ekf/odom,/drone1/odom,0.891344,-0.606584,1.249895,-0.001385,0.002623,0.000033,0.999996,-0.155092,-0.033552,0.184492,0.000000,0.000000,0.000000
16.452000,drone1,ekf/odom,/drone1/odom,0.892687,-0.606383,1.249801,-0.001385,0.002623,0.000033,0.999996,-0.153230,-0.033273,0.184365,0.000000,0.000000,0.000000
16.500000,drone1,ekf/odom,/drone1/odom,0.886234,-0.607662,1.258361,-0.001341,0.002700,0.000033,0.999995,-0.167865,-0.031792,0.180552,0.000000,0.000000,0.000000
16.500000,drone1,ekf/odom,/drone1/odom,0.887836,-0.607416,1.258256,-0.001341,0.002700,0.000033,0.999995,-0.165645,-0.031451,0.180411,0.000000,0.000000,0.000000
16.500000,drone1,ekf/odom,/drone1/odom,0.889330,-0.607187,1.258157,-0.001341,0.002700,0.000033,0.999995,-0.163573,-0.031133,0.180279,0.000000,0.000000,0.000000
16.500000,drone1,ekf/odom,/drone1/odom,0.890728,-0.606973,1.258064,-0.001341,0.002700,0.000033,0.999995,-0.161635,-0.030835,0.180155,0.000000,0.000000,0.000000
16.552000,drone1,ekf/odom,/drone1/odom,0.884404,-0.608820,1.266718,-0.001303,0.002759,0.000032,0.999995,-0.153635,-0.040907,0.167935,0.000000,0.000000,0.000000
16.552000,drone1,ekf/odom,/drone1/odom,0.886073,-0.608539,1.266638,-0.001303,0.002759,0.000032,0.999995,-0.151320,-0.040518,0.167829,0.000000,0.000000,0.000000
16.552000,drone1,ekf/odom,/drone1/odom,0.887631,-0.608277,1.266564,-0.001291,0.002776,0.000032,0.999995,-0.149161,-0.040155,0.167730,0.000000,0.000000,0.000000
16.552000,drone1,ekf/odom,/drone1/odom,0.889087,-0.608032,1.266494,-0.001291,0.002776,0.000032,0.999995,-0.147142,-0.039815,0.167636,0.000000,0.000000,0.000000
16.600000,drone1,ekf/odom,/drone1/odom,0.884006,-0.610442,1.275468,-0.001243,0.002840,0.000031,0.999995,-0.140741,-0.057073,0.188732,0.000000,0.000000,0.000000
16.600000,drone1,ekf/odom,/drone1/odom,0.885676,-0.610113,1.275383,-0.001243,0.002840,0.000031,0.999995,-0.138426,-0.056617,0.188618,0.000000,0.000000,0.000000
