stamp,drone,source,x,y,z,,,,,,,,,,,,,,,,
524.652,drone1,ekf,29.524653,-5.167802,10.055404,,,,,,,,,,,,,,,,
524.652,drone3,ekf,28.768164,10.447187,10.055546,,,,,,,,,,,,,,,,
524.652,drone1,ekf,29.528831,-5.155505,10.059382,,,,,,,,,,,,,,,,
524.66,drone2,raw,29.652072,3.675027,10.045116,,,,,,,,,,,,,,,,
524.66,drone3,raw,28.790177,10.428169,10.031744,,,,,,,,,,,,,,,,
524.66,drone1,raw,29.70902,-4.783038,10.165707,,,,,,,,,,,,,,,,
524.68,drone1,raw,29.709554,-4.78074,10.165855,,,,,,,,,,,,,,,,
524.68,drone3,raw,28.790177,10.428169,10.031745,,,,,,,,,,,,,,,,
524.68,drone2,raw,29.652072,3.675027,10.045117,,,,,,,,,,,,,,,,
524.7,drone3,ekf,28.771373,10.446936,10.056271,,,,,,,,,,,,,,,,
524.7,drone2,ekf,29.553781,3.723804,10.062178,,,,,,,,,,,,,,,,
524.7,drone1,raw,29.710087,-4.778449,10.165996,,,,,,,,,,,,,,,,
524.7,drone2,raw,29.652072,3.675027,10.045118,,,,,,,,,,,,,,,,
524.7,drone3,ekf,28.770195,10.446703,10.056037,,,,,,,,,,,,,,,,
524.7,drone3,ekf,28.769095,10.446486,10.055819,,,,,,,,,,,,,,,,
524.7,drone2,ekf,29.555259,3.722282,10.062192,,,,,,,,,,,,,,,,
524.7,drone3,raw,28.790177,10.428169,10.031745,,,,,,,,,,,,,,,,
524.7,drone1,ekf,29.518563,-5.187107,10.047815,,,,,,,,,,,,,,,,
524.7,drone3,ekf,28.768066,10.446282,10.055614,,,,,,,,,,,,,,,,
524.7,drone1,ekf,29.523254,-5.173189,10.052301,,,,,,,,,,,,,,,,
524.7,drone2,ekf,29.556639,3.720861,10.062206,,,,,,,,,,,,,,,,
524.7,drone2,ekf,29.557931,3.71953,10.062218,,,,,,,,,,,,,,,,
524.7,drone1,ekf,29.527637,-5.160189,10.056499,,,,,,,,,,,,,,,,
524.7,drone1,ekf,29.531739,-5.14802,10.060435,,,,,,,,,,,,,,,,
524.72,drone3,raw,28.790177,10.428169,10.031746,,,,,,,,,,,,,,,,
524.72,drone1,raw,29.710616,-4.776169,10.166128,,,,,,,,,,,,,,,,
524.72,drone2,raw,29.652072,3.675027,10.045118,,,,,,,,,,,,,,,,
524.74,drone1,raw,29.711144,-4.773898,10.166247,,,,,,,,,,,,,,,,
524.74,drone2,raw,29.652072,3.675027,10.045119,,,,,,,,,,,,,,,,
524.752,drone1,ekf,29.520709,-5.18322,10.048261,,,,,,,,,,,,,,,,
524.756,drone3,ekf,28.772274,10.446055,10.057056,,,,,,,,,,,,,,,,
524.756,drone2,ekf,29.55267,3.721674,10.062275,,,,,,,,,,,,,,,,
524.756,drone3,ekf,28.771046,10.445849,10.056793,,,,,,,,,,,,,,,,
524.756,drone2,ekf,29.55421,3.720202,10.062287,,,,,,,,,,,,,,,,
524.756,drone3,ekf,28.7699,10.445657,10.056546,,,,,,,,,,,,,,,,
524.756,drone2,ekf,29.555646,3.718828,10.062297,,,,,,,,,,,,,,,,
524.756,drone3,ekf,28.768829,10.445477,10.056315,,,,,,,,,,,,,,,,
524.756,drone2,ekf,29.55699,3.717543,10.062307,,,,,,,,,,,,,,,,
524.756,drone1,ekf,29.524281,-5.172678,10.051574,,,,,,,,,,,,,,,,
524.756,drone1,ekf,29.528744,-5.159289,10.055871,,,,,,,,,,,,,,,,
524.76,drone3,raw,28.790177,10.428169,10.031747,,,,,,,,,,,,,,,,
524.76,drone1,ekf,29.531835,-5.150196,10.058735,,,,,,,,,,,,,,,,
524.76,drone1,raw,29.711669,-4.771634,10.166353,,,,,,,,,,,,,,,,
524.76,drone2,raw,29.652072,3.675027,10.04512,,,,,,,,,,,,,,,,
524.78,drone1,raw,29.712192,-4.769374,10.166448,,,,,,,,,,,,,,,,
524.78,drone2,raw,29.652072,3.675027,10.04512,,,,,,,,,,,,,,,,
524.78,drone3,raw,28.790177,10.428169,10.031748,,,,,,,,,,,,,,,,
524.8,drone3,raw,28.790177,10.428169,10.031749,,,,,,,,,,,,,,,,
524.8,drone1,raw,29.712714,-4.767118,10.166537,,,,,,,,,,,,,,,,
524.8,drone1,ekf,29.524393,-5.173942,10.050462,,,,,,,,,,,,,,,,
524.8,drone1,ekf,29.528972,-5.160097,10.054875,,,,,,,,,,,,,,,,
524.8,drone1,ekf,29.533248,-5.147165,10.059004,,,,,,,,,,,,,,,,
524.8,drone1,ekf,29.537252,-5.135058,10.062876,,,,,,,,,,,,,,,,
524.8,drone2,raw,29.652072,3.675027,10.04512,,,,,,,,,,,,,,,,
524.8,drone2,ekf,29.553894,3.718874,10.062292,,,,,,,,,,,,,,,,
524.8,drone2,ekf,29.555366,3.717521,10.062303,,,,,,,,,,,,,,,,
524.8,drone2,ekf,29.556742,3.716257,10.062313,,,,,,,,,,,,,,,,
524.8,drone2,ekf,29.558029,3.715074,10.062322,,,,,,,,,,,,,,,,
524.8,drone3,ekf,28.772165,10.445928,10.057177,,,,,,,,,,,,,,,,
524.8,drone3,ekf,28.770961,10.44573,10.056914,,,,,,,,,,,,,,,,
524.8,drone3,ekf,28.769837,10.445544,10.056667,,,,,,,,,,,,,,,,
524.8,drone3,ekf,28.768785,10.445371,10.056436,,,,,,,,,,,,,,,,
524.82,drone1,raw,29.713235,-4.764864,10.166625,,,,,,,,,,,,,,,,
524.82,drone2,raw,29.652072,3.675027,10.045122,,,,,,,,,,,,,,,,
524.82,drone3,raw,28.790177,10.428169,10.031749,,,,,,,,,,,,,,,,
524.84,drone2,raw,29.652072,3.675027,10.045122,,,,,,,,,,,,,,,,
524.84,drone3,raw,28.790177,10.428169,10.03175,,,,,,,,,,,,,,,,
524.84,drone1,raw,29.713757,-4.762607,10.166712,,,,,,,,,,,,,,,,
524.856,drone3,ekf,28.773987,10.446448,10.057959,,,,,,,,,,,,,,,,
524.852,drone2,ekf,29.553463,3.716955,10.062166,,,,,,,,,,,,,,,,
524.856,drone3,ekf,28.772701,10.446229,10.057665,,,,,,,,,,,,,,,,
524.856,drone3,ekf,28.771501,10.446024,10.057391,,,,,,,,,,,,,,,,
524.856,drone3,ekf,28.770379,10.445832,10.057133,,,,,,,,,,,,,,,,
524.856,drone2,ekf,29.554521,3.715887,10.062168,,,,,,,,,,,,,,,,
524.856,drone2,ekf,29.555947,3.714658,10.062183,,,,,,,,,,,,,,,,
524.856,drone2,ekf,29.55728,3.713508,10.062197,,,,,,,,,,,,,,,,
524.856,drone1,ekf,29.525029,-5.173096,10.049451,,,,,,,,,,,,,,,,
524.856,drone1,ekf,29.529706,-5.158854,10.053975,,,,,,,,,,,,,,,,
524.86,drone1,ekf,29.532978,-5.14897,10.057027,,,,,,,,,,,,,,,,
524.86,drone3,raw,28.790177,10.428169,10.03175,,,,,,,,,,,,,,,,
524.86,drone2,raw,29.652072,3.675027,10.045123,,,,,,,,,,,,,,,,
524.86,drone1,raw,29.714281,-4.760343,10.166788,,,,,,,,,,,,,,,,
524.86,drone1,ekf,29.537137,-5.136302,10.061065,,,,,,,,,,,,,,,,
524.88,drone1,raw,29.714805,-4.758076,10.166856,,,,,,,,,,,,,,,,
524.88,drone3,raw,28.790177,10.428169,10.031751,,,,,,,,,,,,,,,,
524.88,drone2,raw,29.652072,3.675027,10.045124,,,,,,,,,,,,,,,,
524.9,drone3,raw,28.790177,10.428169,10.031752,,,,,,,,,,,,,,,,
524.896,drone1,ekf,29.531125,-5.155564,10.05439,,,,,,,,,,,,,,,,
524.896,drone3,ekf,28.773246,10.44665,10.057951,,,,,,,,,,,,,,,,
524.896,drone2,ekf,29.554295,3.714576,10.061831,,,,,,,,,,,,,,,,
524.9,drone2,raw,29.652072,3.675027,10.045124,,,,,,,,,,,,,,,,
524.896,drone1,ekf,29.53551,-5.142118,10.058636,,,,,,,,,,,,,,,,
524.896,drone2,ekf,29.555738,3.713383,10.061857,,,,,,,,,,,,,,,,
524.896,drone1,ekf,29.53961,-5.129549,10.062613,,,,,,,,,,,,,,,,
524.896,drone2,ekf,29.557088,3.712267,10.061881,,,,,,,,,,,,,,,,
524.896,drone1,ekf,29.543451,-5.117774,10.066344,,,,,,,,,,,,,,,,
524.9,drone1,raw,29.715326,-4.755813,10.166933,,,,,,,,,,,,,,,,
524.9,drone3,ekf,28.772401,10.44653,10.057768,,,,,,,,,,,,,,,,
524.9,drone2,ekf,29.557949,3.711421,10.06187,,,,,,,,,,,,,,,,
524.9,drone3,ekf,28.771229,10.446318,10.057494,,,,,,,,,,,,,,,,
524.9,drone3,ekf,28.770133,10.44612,10.057238,,,,,,,,,,,,,,,,
524.92,drone3,raw,28.790177,10.428169,10.031752,,,,,,,,,,,,,,,,
524.92,drone1,raw,29.715844,-4.753554,10.167013,,,,,,,,,,,,,,,,
524.92,drone2,raw,29.652072,3.675027,10.045125,,,,,,,,,,,,,,,,
524.94,drone1,raw,29.716362,-4.751292,10.167087,,,,,,,,,,,,,,,,
524.94,drone3,raw,28.790177,10.428169,10.031753,,,,,,,,,,,,,,,,
524.94,drone2,raw,29.652072,3.675027,10.045125,,,,,,,,,,,,,,,,
524.948,drone3,ekf,28.773398,10.446853,10.057269,,,,,,,,,,,,,,,,
524.948,drone2,ekf,29.554892,3.713567,10.062224,,,,,,,,,,,,,,,,
524.948,drone2,ekf,29.556325,3.712399,10.062238,,,,,,,,,,,,,,,,
524.956,drone2,ekf,29.556964,3.711824,10.062304,,,,,,,,,,,,,,,,
524.956,drone1,ekf,29.529792,-5.159026,10.051077,,,,,,,,,,,,,,,,
524.956,drone3,ekf,28.772855,10.446768,10.057021,,,,,,,,,,,,,,,,
524.956,drone2,ekf,29.558267,3.710764,10.062314,,,,,,,,,,,,,,,,
524.956,drone1,ekf,29.534394,-5.144879,10.055558,,,,,,,,,,,,,,,,
524.956,drone3,ekf,28.771649,10.446545,10.056767,,,,,,,,,,,,,,,,
524.956,drone3,ekf,28.770521,10.446336,10.056529,,,,,,,,,,,,,,,,
524.956,drone1,ekf,29.538687,-5.131679,10.059747,,,,,,,,,,,,,,,,
524.956,drone1,ekf,29.542703,-5.119335,10.063671,,,,,,,,,,,,,,,,
524.96,drone3,raw,28.790177,10.428169,10.031753,,,,,,,,,,,,,,,,
524.96,drone1,raw,29.716882,-4.749026,10.167142,,,,,,,,,,,,,,,,
524.96,drone2,raw,29.652072,3.675027,10.045125,,,,,,,,,,,,,,,,
524.98,drone3,raw,28.790177,10.428169,10.031754,,,,,,,,,,,,,,,,
524.98,drone2,raw,29.652072,3.675027,10.045127,,,,,,,,,,,,,,,,
524.98,drone1,raw,29.717401,-4.746763,10.167185,,,,,,,,,,,,,,,,
525,drone3,raw,28.790177,10.428169,10.031755,,,,,,,,,,,,,,,,
525,drone2,raw,29.652072,3.675027,10.045127,,,,,,,,,,,,,,,,
525,drone1,raw,29.717915,-4.744509,10.167243,,,,,,,,,,,,,,,,
525,drone1,ekf,29.534067,-5.145115,10.054036,,,,,,,,,,,,,,,,
525,drone1,ekf,29.538488,-5.131493,10.058351,,,,,,,,,,,,,,,,
525,drone3,ekf,28.773595,10.448142,10.056229,,,,,,,,,,,,,,,,
525,drone3,ekf,28.772343,10.447868,10.055997,,,,,,,,,,,,,,,,
525,drone1,ekf,29.542619,-5.118768,10.062388,,,,,,,,,,,,,,,,
525,drone3,ekf,28.771173,10.447613,10.05578,,,,,,,,,,,,,,,,
525,drone2,ekf,29.555645,3.712375,10.062646,,,,,,,,,,,,,,,,
525,drone1,ekf,29.546485,-5.106854,10.066174,,,,,,,,,,,,,,,,
525,drone3,ekf,28.770078,10.447374,10.055577,,,,,,,,,,,,,,,,
525,drone2,ekf,29.55706,3.711242,10.062645,,,,,,,,,,,,,,,,
525,drone2,ekf,29.558382,3.710184,10.062644,,,,,,,,,,,,,,,,
525,drone2,ekf,29.559619,3.709194,10.062643,,,,,,,,,,,,,,,,
525.02,drone3,raw,28.790177,10.428169,10.031755,,,,,,,,,,,,,,,,
525.02,drone2,raw,29.652072,3.675027,10.045128,,,,,,,,,,,,,,,,
525.02,drone1,raw,29.718426,-4.742265,10.167304,,,,,,,,,,,,,,,,
525.04,drone2,raw,29.652072,3.675027,10.045128,,,,,,,,,,,,,,,,
525.04,drone3,raw,28.790177,10.428169,10.031756,,,,,,,,,,,,,,,,
525.04,drone1,raw,29.718936,-4.74002,10.167365,,,,,,,,,,,,,,,,
525.052,drone3,ekf,28.773989,10.44944,10.055653,,,,,,,,,,,,,,,,
525.06,drone3,ekf,28.773452,10.44946,10.055472,,,,,,,,,,,,,,,,
525.052,drone2,ekf,29.55689,3.710888,10.063304,,,,,,,,,,,,,,,,
525.052,drone1,ekf,29.535898,-5.140073,10.054452,,,,,,,,,,,,,,,,
525.052,drone2,ekf,29.55827,3.709799,10.063281,,,,,,,,,,,,,,,,
525.056,drone1,ekf,29.539257,-5.129703,10.057632,,,,,,,,,,,,,,,,
525.06,drone2,ekf,29.55899,3.709178,10.063371,,,,,,,,,,,,,,,,
525.06,drone1,ekf,29.54242,-5.119955,10.060626,,,,,,,,,,,,,,,,
525.06,drone2,ekf,29.560239,3.708194,10.063347,,,,,,,,,,,,,,,,
525.06,drone1,ekf,29.546438,-5.107501,10.064569,,,,,,,,,,,,,,,,
525.06,drone3,ekf,28.772213,10.449144,10.055267,,,,,,,,,,,,,,,,
525.06,drone3,raw,28.790177,10.428169,10.031757,,,,,,,,,,,,,,,,
525.06,drone2,raw,29.652072,3.675027,10.045129,,,,,,,,,,,,,,,,
525.06,drone1,raw,29.719447,-4.73777,10.167415,,,,,,,,,,,,,,,,
525.06,drone3,ekf,28.771056,10.448848,10.055076,,,,,,,,,,,,,,,,
525.08,drone3,raw,28.790177,10.428169,10.031757,,,,,,,,,,,,,,,,
525.08,drone1,raw,29.71996,-4.735518,10.167449,,,,,,,,,,,,,,,,
525.08,drone2,raw,29.652072,3.675027,10.04513,,,,,,,,,,,,,,,,
525.1,drone2,ekf,29.558502,3.709701,10.063721,,,,,,,,,,,,,,,,
525.1,drone1,raw,29.720472,-4.733269,10.167481,,,,,,,,,,,,,,,,
525.1,drone3,raw,28.790177,10.428169,10.031758,,,,,,,,,,,,,,,,
525.1,drone2,ekf,29.559818,3.70866,10.063685,,,,,,,,,,,,,,,,
525.1,drone2,raw,29.652072,3.675027,10.04513,,,,,,,,,,,,,,,,
525.1,drone1,ekf,29.539117,-5.130138,10.056627,,,,,,,,,,,,,,,,
525.1,drone2,ekf,29.561047,3.707688,10.063651,,,,,,,,,,,,,,,,
525.1,drone1,ekf,29.543449,-5.116656,10.06086,,,,,,,,,,,,,,,,
525.1,drone3,ekf,28.772889,10.449965,10.054668,,,,,,,,,,,,,,,,
525.1,drone2,ekf,29.562198,3.706778,10.063619,,,,,,,,,,,,,,,,
525.1,drone1,ekf,29.547496,-5.104061,10.06482,,,,,,,,,,,,,,,,
525.1,drone3,ekf,28.771663,10.44963,10.054489,,,,,,,,,,,,,,,,
525.1,drone1,ekf,29.551285,-5.092268,10.068534,,,,,,,,,,,,,,,,
525.1,drone3,ekf,28.770517,10.449316,10.054321,,,,,,,,,,,,,,,,
525.1,drone3,ekf,28.769444,10.449023,10.054163,,,,,,,,,,,,,,,,
525.12,drone3,raw,28.790177,10.428169,10.031758,,,,,,,,,,,,,,,,
525.12,drone1,raw,29.720982,-4.731027,10.167508,,,,,,,,,,,,,,,,
525.12,drone2,raw,29.652072,3.675027,10.045131,,,,,,,,,,,,,,,,
525.14,drone3,raw,28.790177,10.428169,10.031759,,,,,,,,,,,,,,,,
525.14,drone2,raw,29.652072,3.675027,10.045131,,,,,,,,,,,,,,,,
525.14,drone1,raw,29.721492,-4.728788,10.167523,,,,,,,,,,,,,,,,
525.152,drone3,ekf,28.772983,10.451349,10.053679,,,,,,,,,,,,,,,,
525.152,drone2,ekf,29.560114,3.709952,10.064491,,,,,,,,,,,,,,,,
525.152,drone3,ekf,28.771746,10.450964,10.053532,,,,,,,,,,,,,,,,
525.152,drone3,ekf,28.770591,10.450605,10.053394,,,,,,,,,,,,,,,,
525.152,drone1,ekf,29.540896,-5.124999,10.056782,,,,,,,,,,,,,,,,
525.152,drone3,ekf,28.76951,10.450269,10.053264,,,,,,,,,,,,,,,,
525.152,drone2,ekf,29.561382,3.708897,10.064429,,,,,,,,,,,,,,,,
525.152,drone2,ekf,29.562567,3.707912,10.06437,,,,,,,,,,,,,,,,
525.152,drone2,ekf,29.563675,3.70699,10.064316,,,,,,,,,,,,,,,,
525.16,drone1,ekf,29.543131,-5.118056,10.058718,,,,,,,,,,,,,,,,
525.16,drone1,ekf,29.54734,-5.104882,10.062853,,,,,,,,,,,,,,,,
525.16,drone1,ekf,29.551275,-5.092569,10.066725,,,,,,,,,,,,,,,,
525.16,drone1,raw,29.722003,-4.72655,10.167519,,,,,,,,,,,,,,,,
525.16,drone3,raw,28.790177,10.428169,10.03176,,,,,,,,,,,,,,,,
525.16,drone2,raw,29.652072,3.675027,10.045132,,,,,,,,,,,,,,,,
525.18,drone2,raw,29.652072,3.675027,10.045132,,,,,,,,,,,,,,,,
525.18,drone1,raw,29.722511,-4.724315,10.167508,,,,,,,,,,,,,,,,
525.18,drone3,raw,28.790177,10.428169,10.03176,,,,,,,,,,,,,,,,
525.2,drone2,ekf,29.562172,3.710217,10.064945,,,,,,,,,,,,,,,,
525.2,drone3,raw,28.790177,10.428169,10.03176,,,,,,,,,,,,,,,,
525.2,drone1,raw,29.723016,-4.722086,10.16751,,,,,,,,,,,,,,,,
525.2,drone2,raw,29.652072,3.675027,10.045133,,,,,,,,,,,,,,,,
525.2,drone1,ekf,29.544571,-5.114024,10.059002,,,,,,,,,,,,,,,,
525.2,drone1,ekf,29.548798,-5.100725,10.063152,,,,,,,,,,,,,,,,
525.2,drone1,ekf,29.552748,-5.0883,10.067035,,,,,,,,,,,,,,,,
525.2,drone1,ekf,29.556447,-5.076665,10.070677,,,,,,,,,,,,,,,,
525.2,drone2,ekf,29.563363,3.709159,10.064868,,,,,,,,,,,,,,,,
525.2,drone3,ekf,28.772571,10.452147,10.053089,,,,,,,,,,,,,,,,
525.2,drone2,ekf,29.564476,3.70817,10.064796,,,,,,,,,,,,,,,,
525.2,drone3,ekf,28.771354,10.451737,10.052962,,,,,,,,,,,,,,,,
525.2,drone2,ekf,29.565518,3.707244,10.064729,,,,,,,,,,,,,,,,
525.2,drone3,ekf,28.770218,10.451354,10.052843,,,,,,,,,,,,,,,,
525.2,drone3,ekf,28.769153,10.450996,10.052731,,,,,,,,,,,,,,,,
525.22,drone1,raw,29.72352,-4.719859,10.167515,,,,,,,,,,,,,,,,
525.22,drone2,raw,29.652072,3.675027,10.045134,,,,,,,,,,,,,,,,
525.22,drone3,raw,28.790177,10.428169,10.031762,,,,,,,,,,,,,,,,
525.24,drone3,raw,28.790177,10.428169,10.031762,,,,,,,,,,,,,,,,
525.24,drone1,raw,29.724026,-4.717624,10.167514,,,,,,,,,,,,,,,,
525.24,drone2,raw,29.652072,3.675027,10.045135,,,,,,,,,,,,,,,,
525.252,drone2,ekf,29.563846,3.711333,10.064719,,,,,,,,,,,,,,,,
525.252,drone3,ekf,28.772178,10.452478,10.052588,,,,,,,,,,,,,,,,
525.252,drone1,ekf,29.54597,-5.108658,10.059097,,,,,,,,,,,,,,,,
525.252,drone3,ekf,28.770968,10.452055,10.052477,,,,,,,,,,,,,,,,
525.252,drone3,ekf,28.769837,10.451659,10.052373,,,,,,,,,,,,,,,,
525.252,drone3,ekf,28.768779,10.451289,10.052276,,,,,,,,,,,,,,,,
525.252,drone1,ekf,29.55022,-5.095263,10.063267,,,,,,,,,,,,,,,,
525.252,drone1,ekf,29.554189,-5.082753,10.067169,,,,,,,,,,,,,,,,
525.252,drone1,ekf,29.557905,-5.071044,10.070827,,,,,,,,,,,,,,,,
525.256,drone2,ekf,29.564788,3.710608,10.064655,,,,,,,,,,,,,,,,
525.256,drone2,ekf,29.565871,3.709555,10.064589,,,,,,,,,,,,,,,,
525.256,drone2,ekf,29.566884,3.70857,10.064527,,,,,,,,,,,,,,,,
525.26,drone3,raw,28.790177,10.428169,10.031762,,,,,,,,,,,,,,,,
525.26,drone1,raw,29.724535,-4.715382,10.167493,,,,,,,,,,,,,,,,
525.26,drone2,raw,29.652072,3.675027,10.045135,,,,,,,,,,,,,,,,
525.28,drone3,raw,28.790177,10.428169,10.031763,,,,,,,,,,,,,,,,
525.28,drone1,raw,29.725043,-4.713142,10.167454,,,,,,,,,,,,,,,,
525.28,drone2,raw,29.652072,3.675027,10.045136,,,,,,,,,,,,,,,,
525.3,drone3,ekf,28.771017,10.452425,10.051619,,,,,,,,,,,,,,,,
525.3,drone2,ekf,29.564963,3.711896,10.064849,,,,,,,,,,,,,,,,
525.3,drone3,raw,28.790177,10.428169,10.031764,,,,,,,,,,,,,,,,
525.3,drone1,raw,29.725549,-4.710911,10.167404,,,,,,,,,,,,,,,,
525.3,drone2,raw,29.652072,3.675027,10.045137,,,,,,,,,,,,,,,,
525.3,drone1,ekf,29.548882,-5.099466,10.060685,,,,,,,,,,,,,,,,
525.3,drone3,ekf,28.769852,10.452005,10.051541,,,,,,,,,,,,,,,,
525.3,drone2,ekf,29.566058,3.710781,10.064775,,,,,,,,,,,,,,,,
525.3,drone3,ekf,28.768763,10.451613,10.051468,,,,,,,,,,,,,,,,
525.3,drone2,ekf,29.567082,3.709739,10.064706,,,,,,,,,,,,,,,,
525.3,drone3,ekf,28.767745,10.451246,10.051399,,,,,,,,,,,,,,,,
525.3,drone2,ekf,29.56804,3.708763,10.064642,,,,,,,,,,,,,,,,
525.3,drone1,ekf,29.553054,-5.086267,10.06478,,,,,,,,,,,,,,,,
525.3,drone1,ekf,29.556951,-5.073936,10.068612,,,,,,,,,,,,,,,,
525.3,drone1,ekf,29.5606,-5.062391,10.072205,,,,,,,,,,,,,,,,
525.32,drone1,raw,29.72605,-4.708693,10.16734,,,,,,,,,,,,,,,,
525.32,drone3,raw,28.790177,10.428169,10.031765,,,,,,,,,,,,,,,,
525.32,drone2,raw,29.652072,3.675027,10.045137,,,,,,,,,,,,,,,,
525.34,drone3,raw,28.790177,10.428169,10.031765,,,,,,,,,,,,,,,,
525.34,drone1,raw,29.726547,-4.706486,10.167261,,,,,,,,,,,,,,,,
525.34,drone2,raw,29.652072,3.675027,10.045137,,,,,,,,,,,,,,,,
525.352,drone3,ekf,28.770221,10.452924,10.050722,,,,,,,,,,,,,,,,
525.352,drone1,ekf,29.550544,-5.094917,10.060695,,,,,,,,,,,,,,,,
525.352,drone2,ekf,29.565329,3.712177,10.065768,,,,,,,,,,,,,,,,
525.352,drone2,ekf,29.566419,3.711046,10.065663,,,,,,,,,,,,,,,,
525.352,drone2,ekf,29.567436,3.709989,10.065565,,,,,,,,,,,,,,,,
525.352,drone2,ekf,29.568388,3.709001,10.065473,,,,,,,,,,,,,,,,
525.352,drone3,ekf,28.769076,10.452484,10.050674,,,,,,,,,,,,,,,,
525.352,drone3,ekf,28.768007,10.452074,10.050628,,,,,,,,,,,,,,,,
525.352,drone3,ekf,28.767007,10.45169,10.050585,,,,,,,,,,,,,,,,
525.36,drone3,raw,28.790177,10.428169,10.031765,,,,,,,,,,,,,,,,
525.36,drone1,raw,29.727041,-4.704286,10.167166,,,,,,,,,,,,,,,,
525.36,drone2,raw,29.652072,3.675027,10.045139,,,,,,,,,,,,,,,,
525.356,drone1,ekf,29.553711,-5.084878,10.063681,,,,,,,,,,,,,,,,
525.364,drone1,ekf,29.555668,-5.078714,10.065351,,,,,,,,,,,,,,,,
525.364,drone1,ekf,29.559536,-5.066396,10.069172,,,,,,,,,,,,,,,,
525.38,drone3,raw,28.790177,10.428169,10.031767,,,,,,,,,,,,,,,,
525.38,drone1,raw,29.727535,-4.702089,10.167057,,,,,,,,,,,,,,,,
525.38,drone2,raw,29.652072,3.675027,10.045139,,,,,,,,,,,,,,,,
525.4,drone3,ekf,28.770611,10.453949,10.050641,,,,,,,,,,,,,,,,
525.4,drone3,raw,28.790176,10.428169,10.031767,,,,,,,,,,,,,,,,
525.4,drone2,raw,29.652072,3.675027,10.04514,,,,,,,,,,,,,,,,
525.4,drone1,ekf,29.554043,-5.084804,10.062423,,,,,,,,,,,,,,,,
525.4,drone1,ekf,29.558118,-5.071745,10.06644,,,,,,,,,,,,,,,,
525.4,drone3,ekf,28.769459,10.453477,10.050595,,,,,,,,,,,,,,,,
525.4,drone2,ekf,29.565251,3.711939,10.066332,,,,,,,,,,,,,,,,
525.4,drone1,raw,29.728027,-4.699896,10.166945,,,,,,,,,,,,,,,,
525.4,drone1,ekf,29.561925,-5.059544,10.070199,,,,,,,,,,,,,,,,
525.4,drone3,ekf,28.768383,10.453036,10.050552,,,,,,,,,,,,,,,,
525.4,drone2,ekf,29.566338,3.710821,10.066209,,,,,,,,,,,,,,,,
525.4,drone1,ekf,29.56549,-5.04812,10.073724,,,,,,,,,,,,,,,,
525.4,drone2,ekf,29.567352,3.709778,10.066094,,,,,,,,,,,,,,,,
525.4,drone2,ekf,29.568302,3.708801,10.065987,,,,,,,,,,,,,,,,
525.4,drone3,ekf,28.767376,10.452623,10.050512,,,,,,,,,,,,,,,,
525.42,drone3,raw,28.790176,10.428169,10.031768,,,,,,,,,,,,,,,,
525.42,drone1,raw,29.728519,-4.697704,10.166835,,,,,,,,,,,,,,,,
525.42,drone2,raw,29.652072,3.675027,10.045141,,,,,,,,,,,,,,,,
525.44,drone2,raw,29.652072,3.675027,10.045141,,,,,,,,,,,,,,,,
525.44,drone3,raw,28.790176,10.428169,10.031769,,,,,,,,,,,,,,,,
525.452,drone2,ekf,29.563981,3.711819,10.066563,,,,,,,,,,,,,,,,
525.452,drone2,ekf,29.565118,3.710699,10.066432,,,,,,,,,,,,,,,,
525.452,drone2,ekf,29.566179,3.709653,10.066309,,,,,,,,,,,,,,,,
525.452,drone2,ekf,29.567172,3.708675,10.066194,,,,,,,,,,,,,,,,
525.452,drone1,ekf,29.556866,-5.080534,10.06249,,,,,,,,,,,,,,,,
525.452,drone3,ekf,28.771344,10.455103,10.051395,,,,,,,,,,,,,,,,
525.452,drone3,ekf,28.77016,10.454588,10.051324,,,,,,,,,,,,,,,,
525.452,drone3,ekf,28.769054,10.454108,10.051258,,,,,,,,,,,,,,,,
525.452,drone3,ekf,28.76802,10.453658,10.051195,,,,,,,,,,,,,,,,
525.456,drone1,ekf,29.560015,-5.070605,10.065416,,,,,,,,,,,,,,,,
525.456,drone1,ekf,29.563864,-5.058052,10.069259,,,,,,,,,,,,,,,,
525.456,drone1,ekf,29.567464,-5.046311,10.072859,,,,,,,,,,,,,,,,
525.46,drone3,raw,28.790176,10.428169,10.031769,,,,,,,,,,,,,,,,
525.46,drone2,raw,29.652072,3.675027,10.045142,,,,,,,,,,,,,,,,
525.46,drone1,raw,29.729511,-4.693301,10.166607,,,,,,,,,,,,,,,,
525.48,drone1,raw,29.730009,-4.691091,10.166476,,,,,,,,,,,,,,,,
525.48,drone3,raw,28.790176,10.428169,10.03177,,,,,,,,,,,,,,,,
525.48,drone2,raw,29.652072,3.675027,10.045142,,,,,,,,,,,,,,,,
525.5,drone1,raw,29.730507,-4.688882,10.166342,,,,,,,,,,,,,,,,
525.5,drone2,raw,29.652072,3.675027,10.045143,,,,,,,,,,,,,,,,
525.5,drone3,raw,28.790176,10.428169,10.03177,,,,,,,,,,,,,,,,
525.5,drone3,ekf,28.77198,10.455648,10.051857,,,,,,,,,,,,,,,,
525.5,drone2,ekf,29.563524,3.711665,10.067125,,,,,,,,,,,,,,,,
525.5,drone1,ekf,29.560814,-5.071733,10.063951,,,,,,,,,,,,,,,,
